ilan_linki,aciklama
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/29734128,Sahibinden RN dönüşüm bakımlı masrafsız hor kullanılmamış değişensiz satılık PASSAT
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/oz-oguz-auto-dan-orjinal-r-line-hatasiz-boyasiz/30389402,"ÖZELLİKLER  
  
HAYALET KADRAN  
  
MASAJLI KOLTUK  
  
GENİŞ EKRAN  
  
KAYAR LED  
  
IQ LED FAR  
  
DİJİTAL KLİMA  
  
KABLOSUZ ŞARJ  
  
AUTO HOLD  
  
KEYLES GO  
  
HAFIZALI KOLTUK  
  
ELEKTRİKLİ KOLTUK  
  
KOLTUK ISITMA  
  
ELEKTRİKLİ ARKA BAGAJ  
  
GERİ GÖRÜŞ KAMERASI  
  
APPLE CAR PLAY  
  
ÇARPIŞMA ÖNLEYİCİ  
  
İÇ AMBİYANS  
  
ARKA DİJİTAL KLİMA  
  
HIZ SABİTLEYİCİ  
  
CAM TAVAN  
  
F1 VİTES  
  
ELEKTİRİKLİ AYNALAR  
  
EXPERTİZ BİLGİSİ  
  
HATASIZ BOYASIZ  
  
TRAMER KAYDI 15 BİN"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-business-2020-model/28164817,Aracım 2020 busines yeni logo dijital ekran sıfır ayarında 140 binde yağ bakımı yeni yapılmış hasar kaydı yok eksper ilanda ciddi alıcılar arasın
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/altinsoydan-2014-vw-passat-dsg/30860701,"2014 model B7 Passat 1.6 TDI  
  
ABS-ASR-ESP  
Otomatik vites  
F1 vites  
Hız sabitleme  
Yol bilgisayarı  
Klima  
Elektronik park freni  
Auto Hold  
8 airbag  
Ön-arka park sensörü  
Ön-arka kol dayama  
Sıfır Highline 18” jant kışlık lastik  
Gündüz led ve sis farı  
Tramer kaydı:3500 tl  
  
  
Motor kulakları, travers takozları v kayış yeni değişmiştir. Faturası mevcut. Pasta cila ve kuaförü yeni yapılmıştır."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/alican-otomotiv-den2016passat1-6tdi-dsg-r-line-camtavan112-000km/28344290,"**ARACIMIZIN MOTOR YÜRÜYEN SIKINTISIZ**

**DIŞ R-LİNE ORJİNAL SONRADAN YAPMA DEĞİLDİR.!**

**“KATLANIR AYNA KOLTUK ISITMA LED FAR**

**MERCEK FAR,START STOP,CAM TAVAN GERİ GÖRÜŞ,ÖN ARKA PARK SENSÖRÜ”**

**TRİGER KAYIŞI,DEVİRDAİM**

**ÖN DİSK ÖN BALATA ARKA BALATA**

**AKÜ + 4LASTİK YENİDİR**

**FATURASI MEVCUTTUR**

**İŞLEMLER:111.800 KM DE YAPILMIŞTIR**

**DSG ŞANZIMAN SIKINTISIZDIR.**

**SADECE SAĞ ARKA ÇAMURLUK LOKAL BOYALIDIR.(2KARIŞ)**

**TRAMER YOKTUR.!**

**EKSPERTİZ RAPORU MEVCUTTUR**"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2016-model/30094601,"**ARACIMIZIN MOTOR YÜRÜYEN SIKINTISIZ**

**DIŞ R-LİNE ORJİNAL SONRADAN YAPMA DEĞİLDİR.!**

**“KATLANIR AYNA KOLTUK ISITMA LED FAR**

**MERCEK FAR,START STOP,CAM TAVAN GERİ GÖRÜŞ,ÖN ARKA PARK SENSÖRÜ”**

**TRİGER KAYIŞI,DEVİRDAİM**

**ÖN DİSK ÖN BALATA ARKA BALATA**

**AKÜ + 4LASTİK YENİDİR**

**FATURASI MEVCUTTUR**

**İŞLEMLER:111.800 KM DE YAPILMIŞTIR**

**DSG ŞANZIMAN SIKINTISIZDIR.**

**SADECE SAĞ ARKA ÇAMURLUK LOKAL BOYALIDIR.(2KARIŞ)**

**TRAMER YOKTUR.!**

**EKSPERTİZ RAPORU MEVCUTTUR**"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/tarkan-dan-2015-passat-highline-sunroof-k-isitma-m-koltuk/30173084,"*![](https://i.hizliresim.com/6sep04i.jpg)​*

*Türkiye'deki Tüm Finansman Kuruluşlarının Yetkili Bayisi olarak kredi taleplerinizi oluşturmak ve yürütmek için hizmetinizdeyiz.*

*****BİREYSEL TAŞIT KREDİSİ  :**260.000 TL  
**VERGİ LEVHALILARA KREDİ :**1.050.000 TL  
**SENETLİ SİSTEM KREDİ MİKTARI:**900.000 TL***

***![](https://i.hizliresim.com/869dxnz.png)***

****ARAÇ PLAKASI :** 34 \*\*\* 298**

*VW PASSAT HİGHLİNE 1.6 TDİ 120 HP DSG*

![](https://i.hizliresim.com/ok487t1.png)

*Bel altı yüzeysel boyalı*

*Sağ ön çamurluk sağ ön kapı kaput servisinde değişen*

***10.06.2025 İTİBARİYLE TRAMER KAYDI 65.000 TL***

![](https://i.hizliresim.com/8bpix61.jpg)

![](https://i.hizliresim.com/8ef55up.png)

*![](https://i.hizliresim.com/ap058mt.png)*

### BİLGİLENDİRME :

1) Araçlar için yapılacak Tramer sorgulamaları alıcı sorumluluğundadır. Tramer sorgulamalarında oluşacak hata veya sonradan gelen/eklenecek kayıt ve hasarlardan Tarkan Araç Filo Kiralama Otomotiv Sanayi ve Ticaret A.Ş. sorumlu değildir.

2) Boya ve değişen bilgisi referans niteliğinde verilmektedir.

3) Motor,mekanik, şase, podye,airbag ekspertizleri yapılmamaktadır.Tarkan Araç Filo Kiralama Otomotiv Sanayi ve Ticaret A.Ş.sorumlu değildir."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/edremit-autocenterdan-2015-vw-passat-1-6tdi-dsg-r-line-cam-tavan-199km-k-k-12taksit/30041767,"**![](https://imageshack.com/a/img922/976/6ydloy.png)**

**2015 VOLKSWAGEN PASSAT 1.6 TDİ DSG**

**R-LİNE DÖNÜŞÜM**

**199.000KM**

**![](https://imageshack.com/a/img923/6836/7scGHq.png)**

**TRAMER KAYDI**

**TRAMER KAYDI YOKTUR...**

**DEĞİŞEN**

**2 PARÇA DEĞİŞEN MEVCUTTUR...**

**BOYA**

**1 PARÇA BOYA MEVCUTTUR...**

**ARACIN ŞASE KAPI İÇ DİREKLERDE BAGAJ HAVUZUNDA İŞLEM BOYA YOKTUR...AİRBAG'LER ORJİNALDİR...**

**EKSPER RAPORU VE TRAMER  SORGUSU SON FOTOLARDA**

**Araçlarımızın tamamı kilometre\* ve ekspertiz\*\* garantilidir.**

**\*kilometresi orjinal olmayan araçlar firmamızca satılmamaktadır**

**\*\*kaporta ekspertizinde belirtilen haricinde bir boya/değişen çıkması durumunda masraflarınız şirketimizce karşılanacaktır**

**![](https://imageshack.com/a/img923/2620/nc84TV.png)**

**CAM TAVAN**

**R\_LİNE GÖRÜNÜM**

**R-LİNE ÖN TAMPON**

**KATLANIR AYNA**

**KAYAR LED FARLAR**

**18'' VERONA JANTLAR**

**FAR SENSÖRÜ**

**SOĞUTMALI TORPİDO**

**AYARLANABİLİR DİREKSİYON**

**STAR STOP**

**ANAHTARSIZ ÇALIŞTIRMA**

**ÖN ARKA KOL DAYAMA**

**ÇARPIŞMA ÖNLEYİCİ**

**YAYA ALGILAYACI**

**KLİMA**

**ÖN ARKA PARK SENSÖRÜ**

**VE DAHA BİR ÇOK ÖZELLİĞE SAHİPTİR...**

**UYGUN KOMİSYON ORANLARIYLA  KREDİ KARTINA 12 AYA KADAR****TAKSİT İMKANI**

![](https://i.hizliresim.com/PrQlJ6.gif)

**YETKİ BELGE NO : 1000186**

****EDREMİT AUTOCENTER****

**KALİTE,GÜVEN VE DÜRÜST TİCARET ANLAYIŞIMIZLA SİZ DEĞERLİ MÜŞTERİLERİMİZE HİZMET VERMEKTEN GURUR DUYARIZ...ARAÇLARINIZ DEĞERİNDE ALINIRSATILIR…MANTIKLI TAKAS TEKLİFLERİ DEĞERLENDİRİLİR…**

**İKİNCİ ELDE GÜVENİLİR ADRES**

******EDREMİT AUTOCENTER******

****VADELİ SATIŞIMIZ YOKTUR...****

****\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*****

****ARAÇ BEDELİNİN TAMAMINA VEYA BELİRLİ KISMINA****

****KREDİ KARTINA 12 AYA VARAN TAKSİT İMKANI****

****DAHA DETAYLI BİLGİ İÇİN LÜTFEN İLETİŞİME GEÇİNİZ****

****![](https://s4.gifyu.com/images/whatsapp.gif)**********İBRAHİM TUNCER   :0542 576 8003******

****İBRAHİM PİREPOL :0543 675 1010****

****ADRES;HAMİDİYE MAHALLESİ 558.SOKAK NO.2 (5.NOTER KARSISI)****

****EDREMİT/BALIKESİR****

![](https://i.hizliresim.com/ZngRqo.png)"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/29612713,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/doktor-ilk-sahibinden-tamamen-orjinal-kasasiz-tramersiz-82-bin-km-ceki-demirli-passat/25266636,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-elegance/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-elegance-2020-model/30472788,"2020

VW PASSAT 1.6  TDI DSG ELEGANCE

YENİ LOGO

YENİ TİP DİJİTAL KLİMA

BOYASIZ\*HATASIZ\*KUSURSUZ

CAM FİLMİ

SERAMİK KAPLAMA VE BOYA KORUMA İŞLEMLERİ YAPILMIŞ

ÖZELLİKLER:

​

PANORAMİK AÇILIR CAM TAVAN

HAYALET GÖSTERGE PANELİ

YENİ TİP KLİMA

MULTİMEDYA EKRAN

MASAJ FONKSİYONLU SÜRÜCÜ KOLTUĞU

HAFIZALI SÜRÜCÜ KOLTUĞU

ELEKTRİKLİ & ISITMALI ÖN KOLTUKLAR

FONKSİYONEL DERİ DİREKSİYON

KABLOSUZ ŞARJ ÜNİTESİ

HIZ SABİTLEYİCİ

TR HARİTALI NAVİGASYON

GERİ GÖRÜŞ KAMERASI

APPLE CAR PLAY

ANDROID AUTO

MIRROR LINK

KEYLESS GO (ANAHTARSIZ ÇALIŞTIRMA)

YOKUŞ KALKIŞ ASİSTANI

YORGUNLUK ALGILAMA SİSTEMİ

ELEKTRONİK PARK FRENİ

SOĞUTMALI TORPİDO

AUTO HOLD

18'' ALAŞIM JANTLAR

ELEKTRİKLİ BAGAJ KAPAĞI

PADDLESHIFT (F1)

START/ STOP ECO MODU

3 BÖLGE DİJİTAL KLİMA

ADAPTİF FARLAR

DİNAMİK UZUN FAR ASİSTANI

PREMIUM LED MATRIX FARLAR

DAYLIGHTS (GÜNDÜZ LEDLERİ)

FAR/YAĞMUR SENSÖRÜ

LED ARKA STOPLAR

ELEKTRİKLİ VE ISITMALI KATLANIR YAN AYNALAR

ÖN/ARKA PARK ASİSTANI

BLUETOOTH TELEFON BAĞLANTISI

AMBİANS AYDINLATMA

USB / AUX / 12V ŞARJ

YOL BİLGİSAYARI"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/26102407,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/volkswagen-passat-hingline-temiz-arayana/30304418,"ARACIMIZ 2018 MODEL HİGLİNE CAM TAVAN 1.6TDI BLUEMOTİON PASSAT 175 bin km’de  
DIŞTAN KOMPLE R-LİNE GÖRÜNÜM  
100.000 TL’den fazla ekstrası mevcut.  
ARACIMIZIN MOTOR-MEKANİĞİ-KOZMETİĞİ KUSURSUZDUR.  
  
DONANIMLAR  
-CAM TAVAN  
-KAMERA 5 ADET   
-HAYALET EKRAN  
-GENİŞ TABLET EKRAN  
-İÇ AMBİANS -AYAK AYDINLATMA  
-KEYLESS GO(ANAHTARSIZ GİRİŞ-ÇIKIŞ)  
-START STOP  
-ÇARPIŞMA ÖNLEYECİ  
-KOLTUK ISITMA  
-YOKUŞ KALKIŞ DESTEĞİ  
-YOL BİLGİSAYARI  
-ADAPTİF KAYAR LED FAR  
-ANAHTARSIZ ÇALIŞTIRMA  
-FAR-YAĞMUR-LASTİK BASINÇ SENSÖRÜ  
-SPORT SÜRÜŞ SEÇENEĞİ   
VE SAYAMADAĞIMIZ BİR ÇOK ÖZELLİK.   
Expertiiz Raporu  
#2 kapı söktaktan dolayı çıkma değişen yazılmıştır  
Sağ taraftan çıtır hasarlı ufak bir sürtmeden dolayı ağır hasar geçiyor 2023 yılında sadece bir adet kazası görünüyor tramer kaydı yok ağır hasar geçiyor ev yapacağım dan dolayı satılık"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hatasiz-boyasiz-degisen-yok-tramer-yok/30824890,"2018 model   
  
BOYA YOK   
  
DEĞİŞEN YOK   
  
HASAR KAYDI YOK   
  
LOKAL BOYA .. sağ kapida çamurluk birleşiminde lokal boya var   
  
MOTOR SANZUMAN ÇOK İYİ DURUMDA  
  
NADİR TEMİZLİKTE OLAN PASSATLARDAN BİR TANESİ  
  
İçiyle dışıyla güzel bir araç  
  
  
DONANIMLAR   
  
  
ERGO COMFORT KOLTUK  
  
  
  
BÜYÜK DOKUNMATİK EKRAN  
  
  
  
ELEKTRONİK EL FRENİ  
  
  
  
START-STOP   
  
 KEYLESS GO (Anahtarsız Çalıştırma)  
  
  
  
AUTO HOLD   
  
  
  
BLUETOOTH  
  
  
  
ÇİFT YÖNLÜ DİJİTAL KLİMA  
  
  
  
KATLANIR AYNA  
  
  
  
 ARKA KLİMA  
  
  
  
ÖN VE ARKA PARK SENSÖRÜ  
  
  
  
YAĞMUR SENSÖRÜ  
  
  
  
FAR SENSÖRÜ  
  
  
  
HIZ SABİTLEYİCİ   
  
  
  
F1 VİTES  
  
  
  
ÖN ARKA KOL DAYAMA  
  
  
  
FONKSİYONEL DERİ DİREKSİYON  
  
  
  
LASTİK BASINÇ SENSÖRÜ  
  
  
  
SOĞUTMALI TORPİDO  
  
  
  
İSOFix"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-model/29952346,"**Aracım önemsiz iki çamurluk ve bir kapı harici hatasız boyasızdır.**

****Bunlara bağlı parça parça 7.000₺ gibi yok sayılabilecek tramer vardır.********Tüm bakımları özel serviste yapılmış olup kayıtları vardır son iki bakımı vw yetkili serviste yapılmıştır.********Continental Premium Contact 7 yazlık lastikler Ağustos ayında sıfır alınmıştır.********Araç aktif kullanılıyor km değişiklik gösterebilir.********Yedek anahtarı kitapçığı mevcuttur.********Yakıt cimrisi bir araçtır.****

**Aracın muhtelif yerlerinde dolu izi mevcuttur.**

**Model yükselteceğim için satıyorum.**

**Kaput sök-tak çıkıyor kesinlikle boya vs yoktur**

***Galericilere satılık değildir.***

****2020 Model üstü BMW 1 serisi********2015 Model üstü benzinli C serisi********Tarzı araçlarla takas düşünülür****"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/30542656,***Aracım temiz ve bakımlıdır içi dışı temizdir 120 binde volat ve triger değişmiştir lastikleri iyi durumdadır yedek anahtar mevcuttur.boyalar sürtme kaynaklı lokal dir hasar kaydı yoktur.Alan kişiye hayırlı olsun***
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/buyuk-inci-den-2017-tablet-ekran-geri-gorus-202-binde-passat/30375151,"******BÜYÜK İNCİ OTOMOTİV'DEN******

****2017 MODEL VW PASSAT****

****1.6 TDI DSG****

****EXPERİ AŞAĞIDA İŞARETLİDİR****

****SON RESİMLERDE EXPERİ VARDIR****

****SAĞ KOLTUK VE TAVAN AIRBAGLER TAMİRLİDİR !****

****HASAR KAYDI PARÇA PARÇA 211.500 TL DİR****

****MOTORU YÜRÜRÜ****

****İÇİ DIŞI ÇOK GÜZELDİR****

****LASTİKLER YENİ AYARINDADIR****

****YEDEK ANAHTARI VARDIR****

****VİZE :11-06-2026****

********************YETKİ BELGESİ NO:4200720********************

****************************************************************KREDİ KARTI İLE TEK ÇEKİM VE TAKSİTLİ İŞLEM YAPILMAKTADIR****************************************************************

**********************************************************ADRES:GALERİCİLER SİTESİ FEVZİ ÇAKMAK MAHALLESİ**********************************************************

****************************************10437 SOKAK NO:14****************************************

****************************************SHELL PETROL KARŞISI****************************************"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2015-passat-comfortline-133-000-km-de-beyaz-emsalsiz-bakimli/30580282,"**2015 MODEL PASSAT 1.6 BLUEMOTİON COMFORTLİNE 120 HP OTOMATİK**

****ARACIMDA SADECE YANLARDA 4 PARÇASINDA ÇİZİK BOYASI VARDIR ŞEMADA İŞARETLİDİR**

**TRAMER SADECE 25.000 TL DİR**

**MOTORU YÜRÜYENİ KUSURSUZ OLUP SIFIR KONDİSYONUNDADIR**

**İÇİNDE DIŞINDA LEKE YOKTUR**

**KOLTUKLARINDA EN UFAK YIRTIK YANIK YOKTUR**

**KİLOMETRESİ ORJİNALDIR**

**ARAÇ GÜNÜ GÜNÜNE BAKIMLI OLUP KUSURSUZ TEMİZLİKTEDİR**

**MOTORU YÜRÜYENİ ŞANZIMANI SIFIR KONDİSYONUNDADIR**

**MUAYENESİ YENİ**

**4 LASTİĞİ YENİ**

**STEPNESİ HİÇ KULLANILMAMIŞTIR**

**YEDEK HALI PASPASLARI KULLANILMAMIŞTIR**

**ARACIM OLSUKÇA TEMİZ VE BAKIMLIDIR UZUN YILLAR MASRAFSIZ KULLANABİLECEĞİNİZ BİR ARAÇTIR**

**SIVI BAKIMI YENİDİR**

**ELEKTRİKLİ KOLTUK**

**BALDIR DESTEĞİ**

**YAĞMUR FAR SENSÖRÜ**

**ÖN ARKA KOL DAYAMA**

**ADAPDİF SİS LAMBALARI**

**ÇELİK JANT**

**ANAHTARSIZ ÇALIŞTIRMA**

**AUTO HOLD**

**F1 VİTES**

**VS….**

**ÇALIŞMAYAN AKSAMI YOKTUR**

**YENİ SAHİBİNE HAYIRLI OLSUN****"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-model/30874583,Hatasız boyasız 98.000 km
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/30738528,"2014 medel 1 lokal 1 yarım boya mevcut tiremer yok 02.08.2025 muayene geçerlilik tarihi harici araba güzel lastikler çok iyi .

km değişkenlik gösterebilir. günlük kullandığım aractir"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/k-kartina-12-taksit-2017-model-passat-1-6-tdi-otomatik-vites/29313849,"## SsangYong

## KIRŞEHİR BAYİ

EKSPERTİZ BİLGİSİ

EKSPERTIZ RESIMLERI YUKLENMISTIR

HASAR KAYIT YOK

YEDEK ANAHTAR YOK

TRIGER BAKIMLARI YAPILMISTIR

******TAKAS******

************SUR MOTORLU ARAÇLAR'DA AĞIR HASAR KAYDI OLAN VE 200 BİN KM ÜZERİ , KİLOMETRESİ DÜŞÜRÜLMÜŞ,AĞAR KAZASI OLAN ARAÇ TİCARETİ YAPILMAMAKTADIR. TAKASTA DA BU ŞARTLAR GEÇERLİDİR.TAKAS YAPMAK İSTEDİĞİNİZ ARACINIZIN RESİMLERİNİ   
************VE EKSERTİZ BİLGİSİNİ******************İLANDA BULUNAN NUMARAYA GÖNDERMENİZ DURUMUNDA SATIŞ TEMSİLCİLERİMİZ EN KISA SÜREDE SİZLERE DÖNÜŞ YAPACAKTIR.******

******KREDİ KARTI İLE SATIŞIMIZ VARDIR******

******////SUR OTO MOTORLU ARAÇLAR******"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-trendline-2011-model/30167840,"- ARACIM 2011 MODEL

1.6TDİ BLUEMOTİON TRENDLİNE 105 HP 6 İLERİ MANUEL VİTES.

- KİLOMETRESİ 250\*\*\* .

- BAKIMLARI AKSATILMADAN ZAMANINDA YAPILMIŞTIR.

- AĞIR BAKIMLARI (Triger) YAKIN ZAMANDA YAPTIRILMIŞ OLUP MASRAFSIZDIR.

- VİZESİ 11/08/2025 TARİHİNE KADAR GEÇERLİDİR.

- 4 ADET YAZ LASTİĞİ ÜZERİNDE VE GAYET İYİ DURUMDADIR.

TRAMERİ TEK PARÇA 2019 yılından sadece 750 TL’DİR.

- YEDEK ANAHTARI VE KİTAPÇIKLARI MEVCUTTUR."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/otomatik-wolkswagen-passat-1-6-tdi-r-line-2017-model-155-000-km/28348085,"**********************- VFK Otomotiv Gayrimenkul -**********************  
WOLKSWAGEN PASSAT 1.6 TDI BLUETMOTİON R-LİNE

**120 HP OTOMATİK**

**2017 MODEL**

**150.000 KM**

**TEKNİK DONANIM**

ABS

ASR

ELEKTRİK TAKVİYELİ DİREKSİYON

ESP

HIZA DUYARLI DİREKSİYON

PERDE HAVA YASTIĞI

YOKUŞ KALKIŞ DESTEĞİ

**İÇ DONANIM**

ARKA KOL DAYAMA

HAYALET EKRAN

DİJİTAL KLİMA

ELEKTRİKLİ CAMLAR

FONKSİYONEL DİREKSİYON

HIZ SABİTLEYİCİ

ELEKTRİKLİ MASAJLI SÜRÜCÜ KOLTUĞU

ÖN KOL DAYAMA

OTM KARARAN DİKİZ AYNASI

START / STOP

ANAHTARSIZ ÇALIŞTIRMA

YOL BİLGİSAYARI

DOKUNMATİK EKRAN MULTİMEDİA

BLUETOOTH

KOLTUK ISITMA

İSOFİX

**DIŞ DONANIM**

SUNROOF CAM TAVAN

ALAŞIMLI JANT

ELEKTRİKLİ AYNALAR

FAR SENSÖRÜ

ISITMALI AYNALAR

PARK SENSÖRÜ

SİS FARI

VE DAHA BİRÇOK ÖZELLİK MEVCUTTUR.

ARAÇ SINIFININ ENDOLUSUDUR.

SERVİS BAKIMLIDIR.

İÇ DÖŞEMELERİ KUSURSUZDUR.

ÇALIŞMAYAN AKSAMI YOKTUR.

KİLOMETRESİ ORJİNALDİR.

AKTİF KULLANILAN BİR ARAÇTIR.

MUAYENESİ VARDIR.

********Daha detaylı bilgi için lütfen arayınız.********

******SATIŞLARIMIZDA****KREDİ KARTI****GEÇERLİDİR ! ! !   
******KREDİ KARTINA 2 - 3 - 4 - 6 - 9 - 12 TAKSİT SEÇENEKLERİMİZ MEVCUTTUR.************

**************Anlaşmalı Banka ve Finans Kurumlarından 30 Dk da Kredi ve 48 Aya Kadar Uygun Vade Seçenekleri Sunuyoruz.**************

![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)

****BU FIRSATI KAÇIRMAYIN !****

************Firmamız TİCARET İL MÜDÜRLÜĞÜ İkinci El Motorlu Kara Taşıtı Yetki Belgesine Sahiptir.************

********BELGE NO : 2000140********

********************İletişim:********************

******0552 448 85 99******

************0507 082 99 22******************0533 351 13 64******

******DİĞER TÜM İLANLARIMIZ İÇİN :******

[**https://arabam.com/galeri/vfk-otomotiv**](https://arabam.com/galeri/vfk-otomotiv)"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/sadece-7-binde-hatasiz/30885326,HATASIZ BOYASIZ ORJİNAL KM SADECE 7 BİNDE ORJİNAL FABRİKASYON R-LİNE PAKET
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/mnd-motors-dan-hatasiz-temiz-bakimli-ww-passat-highline/30695334,"HATASIZ  
  
BOYA : BAGAJ LOKAL  
  
DEĞİŞEN YOK  
  
TRAMER: 4 BİN TL  
  
KM GÜNCEL BİNİLDİĞİ İÇİN DEĞİŞİKLİK GÖSTEREBİLİR  
  
DETAYLAR İÇİN ARAYINIZ  
  
  
TEKNİK ÖZELLİKLER  
  
MASAJLI KOLTUK  
ISITMA KOLTUK   
AHŞAP İÇ DÖŞEME  
DİJİTAL KLİMA  
KLİMATRONİK(ARKA KONTROL PANELİ)  
ELEKTRONİK AYARLANABİLİR ÖN KOLTUKLAR  
HAFIZALI KOLTUK  
AUTO HOLD  
ARKA PARK SENSÖRÜ  
LED GÜNDÜZ FARLARI  
BI - XENON FAR SİSTEMİ  
BLUETOOTH TELEFON BAĞLANTISI  
START-STOP  
PARK ASİSTANI  
  
KATLANIR AYNALAR  
  
YORGUNLUK TESPİT SİSTEMİ​  
  
CRUISE KONTROL  
  
YOKUŞ KALKIŞ DESTEĞİ  
  
OTOMATİK KARARAN İÇ VE YAN DİKİZ AYNALAR.  
  
HIZ SABİTLEME  
  
SOĞUTMALI TORPİDO  
  
YAĞMUR SENSÖRÜ  
  
FONKSİYONEL DREKSİYON  
  
YOL BİLGİSAYARI  
  
FAR SENSÖRÜ   
  
VS."
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-trendline-2016-model-hatasiz/24509305,ORJİNAL HATASIZ TRAMER YOK KAZASI YOK
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/20-30-pesinat-ile-12-18-24-36-aya-varan-taksitle/30444553,ORJİNAL HATASIZ TRAMER YOK KAZASI YOK
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-2015-model/29979336,Volkswagen Passat 1.6 TDi BlueMotion
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/29658536,
